Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
login,,,,2021-12-23 09:56:56,2021-12-23 09:57:49,52.803s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Login/001. Login dengan username,,,,2021-12-23 09:56:57,2021-12-23 09:57:49,52.105s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-12-23 09:56:57,2021-12-23 09:57:13,16.002s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Login/Login""), [:], CONTINUE_ON_FAILURE)",,,,2021-12-23 09:57:13,2021-12-23 09:57:39,25.436s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-12-23 09:57:39,2021-12-23 09:57:49,10.342s,PASSED
