Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Transaction,,,,2021-11-19 07:47:35,2021-11-19 08:13:57,26m - 21.788s,FAILED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/001 - Melihat daftar Transaction,,,,2021-11-19 07:47:37,2021-11-19 07:49:36,1m - 58.788s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-19 07:47:39,2021-11-19 07:48:42,1m - 3.625s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""none"", ""action"":""none""], CONTINUE_ON_FAILURE)",,,,2021-11-19 07:48:42,2021-11-19 07:49:24,41.762s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-19 07:49:24,2021-11-19 07:49:36,11.538s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/002 - Melihat Transaction berdasarkan ketegori On Process dan Subcription,,,,2021-11-19 07:49:36,2021-11-19 07:50:47,1m - 11.889s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-19 07:49:36,2021-11-19 07:49:50,13.437s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""subscription"", ""action"":""none""], CONTINUE_ON_FAILURE)",,,,2021-11-19 07:49:50,2021-11-19 07:50:37,46.912s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-19 07:50:37,2021-11-19 07:50:47,10.640s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/003 - Melihat Transaction berdasarkan ketegori On Process dan Redemption,,,,2021-11-19 07:50:47,2021-11-19 07:51:52,1m - 4.451s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-19 07:50:48,2021-11-19 07:51:03,15.046s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""redemption"", ""action"":""none""], CONTINUE_ON_FAILURE)",,,,2021-11-19 07:51:03,2021-11-19 07:51:41,37.993s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-19 07:51:41,2021-11-19 07:51:52,10.653s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/004 - Melihat Transaction berdasarkan ketegori On Process dan Switching,,,,2021-11-19 07:51:52,2021-11-19 07:52:58,1m - 6.300s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-19 07:51:53,2021-11-19 07:52:07,13.992s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""switching"", ""action"":""none""], STOP_ON_FAILURE)",,,,2021-11-19 07:52:07,2021-11-19 07:52:47,40.526s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-19 07:52:47,2021-11-19 07:52:58,11.106s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/005 - Melihat Transaction berdasarkan kategori History,,,,2021-11-19 07:52:58,2021-11-19 07:53:57,59.116s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-19 07:52:59,2021-11-19 07:53:12,12.886s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""history"", ""tab"":""none"", ""action"":""none""], CONTINUE_ON_FAILURE)",,,,2021-11-19 07:53:12,2021-11-19 07:53:47,35.061s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-19 07:53:47,2021-11-19 07:53:57,10.482s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/006 - Melihat detail Transaction,,,,2021-11-19 07:53:57,2021-11-19 07:55:09,1m - 11.469s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-19 07:53:58,2021-11-19 07:54:11,12.779s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""none"", ""action"":""detail""], CONTINUE_ON_FAILURE)",,,,2021-11-19 07:54:11,2021-11-19 07:54:58,47.394s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-19 07:54:58,2021-11-19 07:55:09,10.531s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/007 - Melihat detail Transaction berdasarkan ketegori On Process dan Subcription,,,,2021-11-19 07:55:09,2021-11-19 07:56:19,1m - 9.996s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-19 07:55:10,2021-11-19 07:55:23,13.053s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""subscription"", ""action"":""detail""], CONTINUE_ON_FAILURE)",,,,2021-11-19 07:55:23,2021-11-19 07:56:08,45.706s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-19 07:56:08,2021-11-19 07:56:19,10.470s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/008 - Melihat detail Transaction berdasarkan ketegori On Process dan Redemption,,,,2021-11-19 07:56:19,2021-11-19 07:57:30,1m - 11.242s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-19 07:56:20,2021-11-19 07:56:33,13.414s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""redemption"", ""action"":""detail""], CONTINUE_ON_FAILURE)",,,,2021-11-19 07:56:33,2021-11-19 07:57:20,46.723s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-19 07:57:20,2021-11-19 07:57:30,10.439s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/009 - Melihat detail Transaction berdasarkan ketegori On Process dan Switching,,,,2021-11-19 07:57:30,2021-11-19 07:58:45,1m - 14.808s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-19 07:57:31,2021-11-19 07:57:45,14.009s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""switching"", ""action"":""detail""], CONTINUE_ON_FAILURE)",,,,2021-11-19 07:57:45,2021-11-19 07:58:34,49.495s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-19 07:58:34,2021-11-19 07:58:45,10.571s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/010 - Melihat detail Transaction berdasarkan kategori History,,,,2021-11-19 07:58:45,2021-11-19 07:59:49,1m - 4.004s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-19 07:58:45,2021-11-19 07:58:58,12.868s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""history"", ""tab"":""none"", ""action"":""detail""], CONTINUE_ON_FAILURE)",,,,2021-11-19 07:58:58,2021-11-19 07:59:38,40.454s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-19 07:59:38,2021-11-19 07:59:49,10.465s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/011 - Melihat keranjang,,,,2021-11-19 07:59:49,2021-11-19 08:01:17,1m - 28.266s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-19 07:59:49,2021-11-19 08:00:02,12.826s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""cart"", ""tab"":""none"", ""action"":""none""], CONTINUE_ON_FAILURE)",,,,2021-11-19 08:00:02,2021-11-19 08:01:07,1m - 4.626s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-19 08:01:07,2021-11-19 08:01:17,10.586s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/012 - Melihat notifikasi,,,,2021-11-19 08:01:17,2021-11-19 08:02:28,1m - 11.272s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-19 08:01:18,2021-11-19 08:01:31,12.969s,PASSED
