Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
navigationmenu,,,,2022-01-26 09:57:22,2022-01-26 10:00:40,3m - 17.485s,FAILED
,,,,,,,
Test Cases/Mobile/Scenario/NavigationMenu/001 - Download Report,,,,2022-01-26 09:57:24,2022-01-26 09:58:03,38.970s,FAILED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-01-26 09:57:25,2022-01-26 09:58:03,38.153s,FAILED
,,,,,,,
Test Cases/Mobile/Scenario/NavigationMenu/002 - Risk Profile analysis,,,,2022-01-26 09:58:03,2022-01-26 09:58:35,31.175s,FAILED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-01-26 09:58:04,2022-01-26 09:58:35,30.714s,FAILED
,,,,,,,
Test Cases/Mobile/Scenario/NavigationMenu/003 - Whatsapp message,,,,2022-01-26 09:58:35,2022-01-26 09:59:06,31.220s,FAILED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-01-26 09:58:35,2022-01-26 09:59:06,30.815s,FAILED
,,,,,,,
Test Cases/Mobile/Scenario/NavigationMenu/004 - Email button,,,,2022-01-26 09:59:06,2022-01-26 09:59:37,31.279s,FAILED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-01-26 09:59:06,2022-01-26 09:59:37,30.744s,FAILED
,,,,,,,
Test Cases/Mobile/Scenario/NavigationMenu/005 - Settings,,,,2022-01-26 09:59:37,2022-01-26 10:00:08,31.319s,FAILED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-01-26 09:59:37,2022-01-26 10:00:08,30.880s,FAILED
,,,,,,,
Test Cases/Mobile/Scenario/NavigationMenu/006 - Logout,,,,2022-01-26 10:00:08,2022-01-26 10:00:40,31.513s,FAILED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-01-26 10:00:09,2022-01-26 10:00:40,31.112s,FAILED
