Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
news,,,,2022-02-17 16:05:12,2022-02-17 16:10:40,5m - 27.968s,FAILED
,,,,,,,
Test Cases/Mobile/Scenario/News/001 - News World Indices,,,,2022-02-17 16:05:14,2022-02-17 16:07:13,1m - 59.385s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-02-17 16:05:15,2022-02-17 16:05:42,27.628s,PASSED
"callTestCase(findTestCase(""Mobile/Page/News/News""), [""tab"":""worldindices""], CONTINUE_ON_FAILURE)",,,,2022-02-17 16:05:42,2022-02-17 16:07:02,1m - 19.371s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2022-02-17 16:07:02,2022-02-17 16:07:13,11.539s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/News/002 - News Stock,,,,2022-02-17 16:07:13,2022-02-17 16:08:22,1m - 8.467s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-02-17 16:07:14,2022-02-17 16:07:30,16.731s,PASSED
"callTestCase(findTestCase(""Mobile/Page/News/News""), [""tab"":""stocknews""], CONTINUE_ON_FAILURE)",,,,2022-02-17 16:07:30,2022-02-17 16:08:11,40.469s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2022-02-17 16:08:11,2022-02-17 16:08:22,10.773s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/News/003 - News Fund,,,,2022-02-17 16:08:22,2022-02-17 16:09:30,1m - 8.230s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-02-17 16:08:22,2022-02-17 16:08:41,18.442s,PASSED
"callTestCase(findTestCase(""Mobile/Page/News/News""), [""tab"":""fundnews""], CONTINUE_ON_FAILURE)",,,,2022-02-17 16:08:41,2022-02-17 16:09:19,38.450s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2022-02-17 16:09:19,2022-02-17 16:09:30,10.801s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/News/004 - Bond News,,,,2022-02-17 16:09:30,2022-02-17 16:10:05,35.105s,FAILED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-02-17 16:09:30,2022-02-17 16:10:05,34.597s,FAILED
,,,,,,,
Test Cases/Mobile/Scenario/News/005 - Macro News,,,,2022-02-17 16:10:05,2022-02-17 16:10:40,34.706s,FAILED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-02-17 16:10:06,2022-02-17 16:10:40,34.103s,FAILED
