Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
login,,,,2021-12-21 11:25:51,2021-12-21 11:26:50,59.625s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Login/001. Login dengan username,,,,2021-12-21 11:25:52,2021-12-21 11:26:50,58.886s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-12-21 11:25:52,2021-12-21 11:26:11,18.911s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Login/Login""), [:], CONTINUE_ON_FAILURE)",,,,2021-12-21 11:26:11,2021-12-21 11:26:40,28.899s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-12-21 11:26:40,2021-12-21 11:26:50,10.737s,PASSED
