Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
home,,,,2021-12-23 09:58:00,2021-12-23 10:04:26,6m - 25.409s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Home/001 - Melihat performance portfolio (highlight),,,,2021-12-23 09:58:01,2021-12-23 09:58:58,56.549s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-12-23 09:58:01,2021-12-23 09:58:17,16.124s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Home/Home""), [""page"":""none"", ""action"":""seeperformance""], CONTINUE_ON_FAILURE)",,,,2021-12-23 09:58:17,2021-12-23 09:58:47,29.693s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-12-23 09:58:47,2021-12-23 09:58:58,10.402s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Home/002 - Melihat ad-hoc statement,,,,2021-12-23 09:58:58,2021-12-23 09:59:57,59.491s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-12-23 09:58:58,2021-12-23 09:59:10,12.604s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Home/Home""), [""page"":""none"", ""action"":""requestadhoc""], CONTINUE_ON_FAILURE)",,,,2021-12-23 09:59:10,2021-12-23 09:59:47,36.411s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-12-23 09:59:47,2021-12-23 09:59:57,10.245s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Home/003 - Menambahkan watchlist,,,,2021-12-23 09:59:57,2021-12-23 10:01:41,1m - 43.793s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-12-23 09:59:57,2021-12-23 10:00:09,11.596s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Home/Home""), [""page"":""none"", ""action"":""addwatchlist""], CONTINUE_ON_FAILURE)",,,,2021-12-23 10:00:09,2021-12-23 10:01:31,1m - 21.812s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-12-23 10:01:31,2021-12-23 10:01:41,10.161s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Home/004 - Melihat semua notifikasi,,,,2021-12-23 10:01:41,2021-12-23 10:02:37,56.488s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-12-23 10:01:41,2021-12-23 10:01:53,11.520s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Home/Home""), [""page"":""notification"", ""action"":""none""], CONTINUE_ON_FAILURE)",,,,2021-12-23 10:01:53,2021-12-23 10:02:27,34.608s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-12-23 10:02:27,2021-12-23 10:02:37,10.120s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Home/005 - Melihat salah satu berita,,,,2021-12-23 10:02:37,2021-12-23 10:03:32,54.375s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-12-23 10:02:38,2021-12-23 10:02:49,11.634s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Home/Home""), [""page"":""itemnews"", ""action"":""none""], CONTINUE_ON_FAILURE)",,,,2021-12-23 10:02:49,2021-12-23 10:03:22,32.418s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-12-23 10:03:22,2021-12-23 10:03:32,10.088s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Home/006 - Melihat daftar semua berita,,,,2021-12-23 10:03:32,2021-12-23 10:04:26,54.004s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-12-23 10:03:32,2021-12-23 10:03:45,12.757s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Home/Home""), [""page"":""news"", ""action"":""none""], CONTINUE_ON_FAILURE)",,,,2021-12-23 10:03:45,2021-12-23 10:04:16,30.859s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-12-23 10:04:16,2021-12-23 10:04:26,10.153s,PASSED
