Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
notification,,,,2022-02-21 11:57:12,2022-02-21 11:58:30,1m - 18.133s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Notification/001 - User melihat notifikasi,,,,2022-02-21 11:57:13,2022-02-21 11:58:30,1m - 17.389s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-02-21 11:57:13,2022-02-21 11:57:33,20.065s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Notification/Notification""), [:], CONTINUE_ON_FAILURE)",,,,2022-02-21 11:57:33,2022-02-21 11:58:19,45.953s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2022-02-21 11:58:19,2022-02-21 11:58:30,11.011s,PASSED
