Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Transaction,,,,2021-11-02 15:40:16,2021-11-02 15:44:41,4m - 25.054s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/014 - Melihat notifikasi berdasarkan kategori Profile,,,,2021-11-02 15:40:17,2021-11-02 15:41:07,49.920s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-02 15:40:17,2021-11-02 15:40:35,17.896s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""notification"", ""tab"":""profile"", ""action"":""detail""], STOP_ON_FAILURE)",,,,2021-11-02 15:40:35,2021-11-02 15:40:56,21.359s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-02 15:40:56,2021-11-02 15:41:07,10.342s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/015 - Melihat notifikasi berdasarkan kategori System,,,,2021-11-02 15:41:07,2021-11-02 15:41:50,43.595s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-02 15:41:07,2021-11-02 15:41:20,12.958s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""notification"", ""tab"":""system"", ""action"":""detail""], STOP_ON_FAILURE)",,,,2021-11-02 15:41:20,2021-11-02 15:41:40,20.285s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-02 15:41:40,2021-11-02 15:41:50,10.087s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/016 - Melihat notifikasi berdasarkan kategori Transaksi,,,,2021-11-02 15:41:50,2021-11-02 15:42:32,41.272s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-02 15:41:51,2021-11-02 15:42:02,11.277s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""notification"", ""tab"":""transaction"", ""action"":""detail""], STOP_ON_FAILURE)",,,,2021-11-02 15:42:02,2021-11-02 15:42:22,19.727s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-02 15:42:22,2021-11-02 15:42:32,10.039s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/017 - Melihat notifikasi berdasarkan kategori Promo,,,,2021-11-02 15:42:32,2021-11-02 15:43:16,44.189s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-02 15:42:32,2021-11-02 15:42:43,11.207s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""notification"", ""tab"":""promo"", ""action"":""detail""], STOP_ON_FAILURE)",,,,2021-11-02 15:42:43,2021-11-02 15:43:05,22.420s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-02 15:43:05,2021-11-02 15:43:16,10.301s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/018 - Melihat notifikasi berdasarkan kategori Event,,,,2021-11-02 15:43:16,2021-11-02 15:43:58,41.731s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-02 15:43:16,2021-11-02 15:43:27,11.256s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""notification"", ""tab"":""event"", ""action"":""detail""], STOP_ON_FAILURE)",,,,2021-11-02 15:43:27,2021-11-02 15:43:47,20.162s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-02 15:43:47,2021-11-02 15:43:58,10.042s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/019 - Melihat notifikasi berdasarkan kategori Tips,,,,2021-11-02 15:43:58,2021-11-02 15:44:41,43.626s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-02 15:43:58,2021-11-02 15:44:09,11.084s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""notification"", ""tab"":""tips"", ""action"":""detail""], STOP_ON_FAILURE)",,,,2021-11-02 15:44:09,2021-11-02 15:44:31,22.296s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-02 15:44:31,2021-11-02 15:44:41,10.022s,PASSED
