Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
news,,,,2022-01-26 10:00:55,2022-01-26 10:03:45,2m - 50.335s,FAILED
,,,,,,,
Test Cases/Mobile/Scenario/News/001 - News World Indices,,,,2022-01-26 10:00:56,2022-01-26 10:01:37,40.595s,FAILED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-01-26 10:00:57,2022-01-26 10:01:37,40.003s,FAILED
,,,,,,,
Test Cases/Mobile/Scenario/News/002 - News Stock,,,,2022-01-26 10:01:37,2022-01-26 10:02:09,32.442s,FAILED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-01-26 10:01:37,2022-01-26 10:02:09,31.979s,FAILED
,,,,,,,
Test Cases/Mobile/Scenario/News/003 - News Fund,,,,2022-01-26 10:02:09,2022-01-26 10:02:42,32.472s,FAILED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-01-26 10:02:10,2022-01-26 10:02:42,32.011s,FAILED
,,,,,,,
Test Cases/Mobile/Scenario/News/004 - Bond News,,,,2022-01-26 10:02:42,2022-01-26 10:03:14,32.202s,FAILED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-01-26 10:02:42,2022-01-26 10:03:14,31.780s,FAILED
,,,,,,,
Test Cases/Mobile/Scenario/News/005 - Macro News,,,,2022-01-26 10:03:14,2022-01-26 10:03:45,31.282s,FAILED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-01-26 10:03:14,2022-01-26 10:03:45,30.715s,FAILED
