Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Transaction,,,,2021-11-02 11:32:59,2021-11-02 11:42:31,9m - 32.044s,FAILED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/001 - Melihat daftar Transaction,,,,2021-11-02 11:33:00,2021-11-02 11:33:46,46.666s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-02 11:33:00,2021-11-02 11:33:16,16.284s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""none"", ""action"":""none""], STOP_ON_FAILURE)",,,,2021-11-02 11:33:16,2021-11-02 11:33:36,19.448s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-02 11:33:36,2021-11-02 11:33:46,10.626s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/002 - Melihat Transaction berdasarkan ketegori On Process dan Subcription,,,,2021-11-02 11:33:46,2021-11-02 11:34:28,41.887s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-02 11:33:47,2021-11-02 11:34:00,12.862s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""subscription"", ""action"":""none""], STOP_ON_FAILURE)",,,,2021-11-02 11:34:00,2021-11-02 11:34:18,18.137s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-02 11:34:18,2021-11-02 11:34:28,10.641s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/003 - Melihat Transaction berdasarkan ketegori On Process dan Redemption,,,,2021-11-02 11:34:28,2021-11-02 11:35:11,43.059s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-02 11:34:29,2021-11-02 11:34:41,12.659s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""redemption"", ""action"":""none""], STOP_ON_FAILURE)",,,,2021-11-02 11:34:41,2021-11-02 11:35:01,20.029s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-02 11:35:01,2021-11-02 11:35:11,10.132s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/004 - Melihat Transaction berdasarkan ketegori On Process dan Switching,,,,2021-11-02 11:35:11,2021-11-02 11:35:56,44.631s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-02 11:35:12,2021-11-02 11:35:24,12.582s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""switching"", ""action"":""none""], STOP_ON_FAILURE)",,,,2021-11-02 11:35:24,2021-11-02 11:35:45,20.540s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-02 11:35:45,2021-11-02 11:35:56,11.292s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/005 - Melihat Transaction berdasarkan kategori History,,,,2021-11-02 11:35:56,2021-11-02 11:36:40,43.953s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-02 11:35:56,2021-11-02 11:36:09,12.500s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""history"", ""tab"":""none"", ""action"":""none""], STOP_ON_FAILURE)",,,,2021-11-02 11:36:09,2021-11-02 11:36:29,20.368s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-02 11:36:29,2021-11-02 11:36:40,10.866s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/006 - Melihat detail Transaction,,,,2021-11-02 11:36:40,2021-11-02 11:37:33,52.834s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-02 11:36:40,2021-11-02 11:36:53,12.590s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""none"", ""action"":""detail""], STOP_ON_FAILURE)",,,,2021-11-02 11:36:53,2021-11-02 11:37:23,29.839s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-02 11:37:23,2021-11-02 11:37:33,10.154s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/007 - Melihat detail Transaction berdasarkan ketegori On Process dan Subcription,,,,2021-11-02 11:37:33,2021-11-02 11:39:10,1m - 36.805s,FAILED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-02 11:37:33,2021-11-02 11:37:46,12.707s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""subscription"", ""action"":""detail""], STOP_ON_FAILURE)",,,,2021-11-02 11:37:46,2021-11-02 11:39:10,1m - 23.868s,FAILED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/008 - Melihat detail Transaction berdasarkan ketegori On Process dan Redemption,,,,2021-11-02 11:39:10,2021-11-02 11:39:44,34.710s,FAILED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-02 11:39:10,2021-11-02 11:39:23,12.860s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""redemption"", ""action"":""detail""], STOP_ON_FAILURE)",,,,2021-11-02 11:39:23,2021-11-02 11:39:44,21.621s,FAILED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/009 - Melihat detail Transaction berdasarkan ketegori On Process dan Switching,,,,2021-11-02 11:39:44,2021-11-02 11:41:09,1m - 24.254s,FAILED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-02 11:39:45,2021-11-02 11:39:59,14.496s,PASSED
