Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
home,,,,2022-01-25 11:34:13,2022-01-25 11:44:26,10m - 12.845s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Home/001 - Melihat performance portfolio (highlight),,,,2022-01-25 11:34:14,2022-01-25 11:35:35,1m - 21.524s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-01-25 11:34:14,2022-01-25 11:34:37,22.566s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Home/Home""), [""page"":""none"", ""action"":""seeperformance""], CONTINUE_ON_FAILURE)",,,,2022-01-25 11:34:37,2022-01-25 11:35:23,46.194s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2022-01-25 11:35:23,2022-01-25 11:35:35,12.183s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Home/002 - Melihat ad-hoc statement,,,,2022-01-25 11:35:35,2022-01-25 11:36:41,1m - 5.830s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-01-25 11:35:36,2022-01-25 11:35:49,13.347s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Home/Home""), [""page"":""none"", ""action"":""requestadhoc""], CONTINUE_ON_FAILURE)",,,,2022-01-25 11:35:49,2022-01-25 11:36:31,42.056s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2022-01-25 11:36:31,2022-01-25 11:36:41,10.130s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Home/003 - Menambahkan watchlist,,,,2022-01-25 11:36:41,2022-01-25 11:38:29,1m - 47.726s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-01-25 11:36:42,2022-01-25 11:36:56,14.043s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Home/Home""), [""page"":""none"", ""action"":""addwatchlist""], CONTINUE_ON_FAILURE)",,,,2022-01-25 11:36:56,2022-01-25 11:38:19,1m - 23.118s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2022-01-25 11:38:19,2022-01-25 11:38:29,10.251s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Home/004 - Melihat semua notifikasi,,,,2022-01-25 11:38:29,2022-01-25 11:39:27,58.006s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-01-25 11:38:29,2022-01-25 11:38:43,13.294s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Home/Home""), [""page"":""notification"", ""action"":""none""], CONTINUE_ON_FAILURE)",,,,2022-01-25 11:38:43,2022-01-25 11:39:17,34.299s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2022-01-25 11:39:17,2022-01-25 11:39:27,10.150s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Home/005 - Melihat salah satu berita,,,,2022-01-25 11:39:27,2022-01-25 11:40:27,1m - 0.040s,PASSED
