Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
navigationmenu,,,,2022-03-04 08:35:50,2022-03-04 08:43:34,7m - 43.588s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/NavigationMenu/001 - Download Report,,,,2022-03-04 08:35:51,2022-03-04 08:37:15,1m - 24.466s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-03-04 08:35:51,2022-03-04 08:36:10,18.692s,PASSED
"callTestCase(findTestCase(""Mobile/Page/NavigationMenu/NavigationMenu""), [""action"":""downloadtaxreport""], CONTINUE_ON_FAILURE)",,,,2022-03-04 08:36:10,2022-03-04 08:37:04,54.154s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2022-03-04 08:37:04,2022-03-04 08:37:15,11.289s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/NavigationMenu/002 - Risk Profile analysis,,,,2022-03-04 08:37:15,2022-03-04 08:38:47,1m - 31.484s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-03-04 08:37:16,2022-03-04 08:37:30,13.968s,PASSED
"callTestCase(findTestCase(""Mobile/Page/NavigationMenu/NavigationMenu""), [""action"":""analyzeprofile""], CONTINUE_ON_FAILURE)",,,,2022-03-04 08:37:30,2022-03-04 08:38:36,1m - 6.352s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2022-03-04 08:38:36,2022-03-04 08:38:47,10.938s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/NavigationMenu/003 - Whatsapp message,,,,2022-03-04 08:38:47,2022-03-04 08:39:55,1m - 8.399s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-03-04 08:38:47,2022-03-04 08:39:00,12.913s,PASSED
"callTestCase(findTestCase(""Mobile/Page/NavigationMenu/NavigationMenu""), [""action"":""wa""], CONTINUE_ON_FAILURE)",,,,2022-03-04 08:39:00,2022-03-04 08:39:33,33.257s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2022-03-04 08:39:33,2022-03-04 08:39:45,11.766s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2022-03-04 08:39:45,2022-03-04 08:39:55,10.231s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/NavigationMenu/004 - Email button,,,,2022-03-04 08:39:55,2022-03-04 08:41:05,1m - 9.554s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-03-04 08:39:56,2022-03-04 08:40:10,14.717s,PASSED
"callTestCase(findTestCase(""Mobile/Page/NavigationMenu/NavigationMenu""), [""action"":""email""], CONTINUE_ON_FAILURE)",,,,2022-03-04 08:40:10,2022-03-04 08:40:43,32.894s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2022-03-04 08:40:43,2022-03-04 08:40:55,11.478s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2022-03-04 08:40:55,2022-03-04 08:41:05,10.224s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/NavigationMenu/005 - Settings,,,,2022-03-04 08:41:05,2022-03-04 08:42:38,1m - 33.133s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-03-04 08:41:05,2022-03-04 08:41:19,14.277s,PASSED
"callTestCase(findTestCase(""Mobile/Page/NavigationMenu/NavigationMenu""), [""action"":""setting""], CONTINUE_ON_FAILURE)",,,,2022-03-04 08:41:19,2022-03-04 08:42:28,1m - 8.225s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2022-03-04 08:42:28,2022-03-04 08:42:38,10.359s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/NavigationMenu/006 - Logout,,,,2022-03-04 08:42:38,2022-03-04 08:43:34,55.777s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-03-04 08:42:38,2022-03-04 08:42:51,13.044s,PASSED
"callTestCase(findTestCase(""Mobile/Page/NavigationMenu/NavigationMenu""), [""action"":""logout""], CONTINUE_ON_FAILURE)",,,,2022-03-04 08:42:51,2022-03-04 08:43:24,32.209s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2022-03-04 08:43:24,2022-03-04 08:43:34,10.269s,PASSED
