Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
navigationmenu,,,,2021-12-07 09:06:48,2021-12-07 09:13:03,6m - 14.415s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/NavigationMenu/001 - Download Report,,,,2021-12-07 09:06:49,2021-12-07 09:08:03,1m - 13.616s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-12-07 09:06:49,2021-12-07 09:07:06,16.621s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Navigation Menu/NavigationMenu""), [""action"":""downloadtaxreport""], CONTINUE_ON_FAILURE)",,,,2021-12-07 09:07:06,2021-12-07 09:07:52,45.664s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-12-07 09:07:52,2021-12-07 09:08:03,11.008s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/NavigationMenu/002 - Risk Profile analysis,,,,2021-12-07 09:08:03,2021-12-07 09:09:33,1m - 29.825s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-12-07 09:08:03,2021-12-07 09:08:16,13.211s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Navigation Menu/NavigationMenu""), [""action"":""analyzeprofile""], CONTINUE_ON_FAILURE)",,,,2021-12-07 09:08:16,2021-12-07 09:09:22,1m - 5.431s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-12-07 09:09:22,2021-12-07 09:09:33,10.912s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/NavigationMenu/003 - Whatsapp message,,,,2021-12-07 09:09:33,2021-12-07 09:10:35,1m - 2.051s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-12-07 09:09:33,2021-12-07 09:09:45,11.975s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Navigation Menu/NavigationMenu""), [""action"":""wa""], CONTINUE_ON_FAILURE)",,,,2021-12-07 09:09:45,2021-12-07 09:10:14,29.399s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-12-07 09:10:14,2021-12-07 09:10:24,10.185s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-12-07 09:10:24,2021-12-07 09:10:35,10.219s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/NavigationMenu/004 - Email button,,,,2021-12-07 09:10:35,2021-12-07 09:11:36,1m - 1.574s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-12-07 09:10:35,2021-12-07 09:10:47,11.914s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Navigation Menu/NavigationMenu""), [""action"":""email""], CONTINUE_ON_FAILURE)",,,,2021-12-07 09:10:47,2021-12-07 09:11:16,28.906s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-12-07 09:11:16,2021-12-07 09:11:26,10.281s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-12-07 09:11:26,2021-12-07 09:11:36,10.204s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/NavigationMenu/005 - Settings,,,,2021-12-07 09:11:36,2021-12-07 09:13:03,1m - 26.590s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-12-07 09:11:36,2021-12-07 09:11:49,12.773s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Navigation Menu/NavigationMenu""), [""action"":""setting""], CONTINUE_ON_FAILURE)",,,,2021-12-07 09:11:49,2021-12-07 09:12:53,1m - 3.353s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-12-07 09:12:53,2021-12-07 09:13:03,10.212s,PASSED
