Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Transaction,,,,2021-11-10 09:50:44,2021-11-10 10:08:37,17m - 52.958s,FAILED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/001 - Melihat daftar Transaction,,,,2021-11-10 09:50:44,2021-11-10 09:51:31,46.372s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-10 09:50:45,2021-11-10 09:51:00,15.739s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""none"", ""action"":""none""], CONTINUE_ON_FAILURE)",,,,2021-11-10 09:51:00,2021-11-10 09:51:20,19.834s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-10 09:51:20,2021-11-10 09:51:31,10.481s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/002 - Melihat Transaction berdasarkan ketegori On Process dan Subcription,,,,2021-11-10 09:51:31,2021-11-10 09:52:13,42.402s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-10 09:51:31,2021-11-10 09:51:42,11.564s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""subscription"", ""action"":""none""], CONTINUE_ON_FAILURE)",,,,2021-11-10 09:51:42,2021-11-10 09:52:03,20.067s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-10 09:52:03,2021-11-10 09:52:13,10.525s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/003 - Melihat Transaction berdasarkan ketegori On Process dan Redemption,,,,2021-11-10 09:52:13,2021-11-10 09:52:57,43.775s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-10 09:52:13,2021-11-10 09:52:26,12.626s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""redemption"", ""action"":""none""], CONTINUE_ON_FAILURE)",,,,2021-11-10 09:52:26,2021-11-10 09:52:46,20.270s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-10 09:52:46,2021-11-10 09:52:57,10.577s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/004 - Melihat Transaction berdasarkan ketegori On Process dan Switching,,,,2021-11-10 09:52:57,2021-11-10 09:53:41,43.913s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-10 09:52:57,2021-11-10 09:53:09,11.598s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""switching"", ""action"":""none""], STOP_ON_FAILURE)",,,,2021-11-10 09:53:09,2021-11-10 09:53:31,21.892s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-10 09:53:31,2021-11-10 09:53:41,10.194s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/005 - Melihat Transaction berdasarkan kategori History,,,,2021-11-10 09:53:41,2021-11-10 09:54:24,43.345s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-10 09:53:41,2021-11-10 09:53:52,11.456s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""history"", ""tab"":""none"", ""action"":""none""], CONTINUE_ON_FAILURE)",,,,2021-11-10 09:53:52,2021-11-10 09:54:14,21.425s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-10 09:54:14,2021-11-10 09:54:24,10.232s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/006 - Melihat detail Transaction,,,,2021-11-10 09:54:24,2021-11-10 09:55:14,49.813s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-10 09:54:24,2021-11-10 09:54:36,11.618s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""none"", ""action"":""detail""], CONTINUE_ON_FAILURE)",,,,2021-11-10 09:54:36,2021-11-10 09:55:04,27.790s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-10 09:55:04,2021-11-10 09:55:14,10.179s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/007 - Melihat detail Transaction berdasarkan ketegori On Process dan Subcription,,,,2021-11-10 09:55:14,2021-11-10 09:56:06,51.870s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-10 09:55:14,2021-11-10 09:55:25,11.361s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""subscription"", ""action"":""detail""], CONTINUE_ON_FAILURE)",,,,2021-11-10 09:55:25,2021-11-10 09:55:56,30.135s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-10 09:55:56,2021-11-10 09:56:06,10.131s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/008 - Melihat detail Transaction berdasarkan ketegori On Process dan Redemption,,,,2021-11-10 09:56:06,2021-11-10 09:56:57,51.452s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-10 09:56:06,2021-11-10 09:56:18,11.722s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""redemption"", ""action"":""detail""], CONTINUE_ON_FAILURE)",,,,2021-11-10 09:56:18,2021-11-10 09:56:47,29.212s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-10 09:56:47,2021-11-10 09:56:57,10.185s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/009 - Melihat detail Transaction berdasarkan ketegori On Process dan Switching,,,,2021-11-10 09:56:57,2021-11-10 09:57:52,54.290s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-10 09:56:57,2021-11-10 09:57:09,11.574s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""switching"", ""action"":""detail""], CONTINUE_ON_FAILURE)",,,,2021-11-10 09:57:09,2021-11-10 09:57:41,32.258s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-10 09:57:41,2021-11-10 09:57:52,10.237s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/010 - Melihat detail Transaction berdasarkan kategori History,,,,2021-11-10 09:57:52,2021-11-10 09:58:38,46.804s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-10 09:57:52,2021-11-10 09:58:03,11.687s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""history"", ""tab"":""none"", ""action"":""detail""], CONTINUE_ON_FAILURE)",,,,2021-11-10 09:58:03,2021-11-10 09:58:28,24.775s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-10 09:58:28,2021-11-10 09:58:38,10.114s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/011 - Melihat keranjang,,,,2021-11-10 09:58:38,2021-11-10 10:00:26,1m - 47.334s,FAILED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-10 09:58:39,2021-11-10 09:58:50,11.606s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""cart"", ""tab"":""none"", ""action"":""none""], CONTINUE_ON_FAILURE)",,,,2021-11-10 09:58:50,2021-11-10 10:00:16,1m - 25.363s,FAILED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-10 10:00:16,2021-11-10 10:00:26,10.132s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/012 - Melihat notifikasi,,,,2021-11-10 10:00:26,2021-11-10 10:01:14,48.772s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-10 10:00:26,2021-11-10 10:00:37,11.377s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""notification"", ""tab"":""none"", ""action"":""none""], CONTINUE_ON_FAILURE)",,,,2021-11-10 10:00:37,2021-11-10 10:01:04,26.815s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-10 10:01:04,2021-11-10 10:01:14,10.334s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/013 - Menghapus item di keranjang,,,,2021-11-10 10:01:14,2021-11-10 10:02:22,1m - 7.588s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-10 10:01:15,2021-11-10 10:01:27,11.850s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""cart"", ""tab"":""none"", ""action"":""deleteitem""], CONTINUE_ON_FAILURE)",,,,2021-11-10 10:01:27,2021-11-10 10:02:12,45.337s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-10 10:02:12,2021-11-10 10:02:22,10.179s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/014 - Melihat notifikasi berdasarkan kategori Profile,,,,2021-11-10 10:02:22,2021-11-10 10:03:10,48.463s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-10 10:02:22,2021-11-10 10:02:35,12.669s,PASSED
