Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
baru,,,,2022-01-13 11:12:03,2022-01-13 11:13:13,1m - 10.372s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Login/001 - Login dengan username,,,,2022-01-13 11:12:04,2022-01-13 11:13:13,1m - 9.673s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-01-13 11:12:04,2022-01-13 11:12:25,20.912s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Login/Login""), [""action"":""username""], CONTINUE_ON_FAILURE)",,,,2022-01-13 11:12:25,2022-01-13 11:13:01,36.142s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2022-01-13 11:13:01,2022-01-13 11:13:13,12.277s,PASSED
