Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
portfolio,,,,2021-12-02 17:21:28,2021-12-02 17:31:56,10m - 27.509s,FAILED
,,,,,,,
Test Cases/Mobile/Scenario/Portfolio/001 - Summary,,,,2021-12-02 17:21:29,2021-12-02 17:22:28,58.593s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-12-02 17:21:30,2021-12-02 17:21:47,17.870s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Portfolio/Portfolio""), [""tab"":""summary"", ""action"":""summary""], CONTINUE_ON_FAILURE)",,,,2021-12-02 17:21:47,2021-12-02 17:22:17,29.528s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-12-02 17:22:17,2021-12-02 17:22:28,10.755s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Portfolio/002 - Portfolio Performance Daily,,,,2021-12-02 17:22:28,2021-12-02 17:24:25,1m - 56.813s,FAILED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-12-02 17:22:28,2021-12-02 17:22:44,15.911s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Portfolio/Portfolio""), [""tab"":""summary"", ""action"":""perf_daily""], CONTINUE_ON_FAILURE)",,,,2021-12-02 17:22:44,2021-12-02 17:24:14,1m - 30.366s,FAILED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-12-02 17:24:14,2021-12-02 17:24:25,10.272s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Portfolio/003 - Portfolio Performance Month,,,,2021-12-02 17:24:25,2021-12-02 17:25:33,1m - 8.706s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-12-02 17:24:25,2021-12-02 17:24:42,17.288s,PASSED
