Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
login,,,,2022-02-23 12:49:45,2022-02-23 12:52:11,2m - 26.577s,FAILED
,,,,,,,
Test Cases/Mobile/Scenario/Login/001 - Login dengan username,,,,2022-02-23 12:49:45,2022-02-23 12:50:18,32.642s,FAILED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-02-23 12:49:46,2022-02-23 12:50:18,32.248s,FAILED
,,,,,,,
Test Cases/Mobile/Scenario/Login/002 - Login dengan password salah,,,,2022-02-23 12:50:18,2022-02-23 12:50:46,28.205s,FAILED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-02-23 12:50:18,2022-02-23 12:50:46,27.970s,FAILED
,,,,,,,
Test Cases/Mobile/Scenario/Login/003 - Login tanpa internet,,,,2022-02-23 12:50:46,2022-02-23 12:51:14,28.214s,FAILED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-02-23 12:50:46,2022-02-23 12:51:14,27.989s,FAILED
,,,,,,,
Test Cases/Mobile/Scenario/Login/004 - Login dengan mengaktifkan visible password,,,,2022-02-23 12:51:14,2022-02-23 12:51:43,28.218s,FAILED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-02-23 12:51:15,2022-02-23 12:51:43,27.955s,FAILED
,,,,,,,
Test Cases/Mobile/Scenario/Login/005 - Login menggunakan username dengan membatalkan fingerprint,,,,2022-02-23 12:51:43,2022-02-23 12:52:11,28.497s,FAILED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2022-02-23 12:51:43,2022-02-23 12:52:11,28.264s,FAILED
