Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
news,,,,2021-12-28 09:02:31,2021-12-28 09:08:06,5m - 35.714s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/News/001 - News World Indices,,,,2021-12-28 09:02:31,2021-12-28 09:03:47,1m - 15.801s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-12-28 09:02:32,2021-12-28 09:02:51,19.308s,PASSED
"callTestCase(findTestCase(""Mobile/Page/News/News""), [""tab"":""worldindices""], CONTINUE_ON_FAILURE)",,,,2021-12-28 09:02:51,2021-12-28 09:03:36,45.547s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-12-28 09:03:36,2021-12-28 09:03:47,10.620s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/News/002 - News Stock,,,,2021-12-28 09:03:47,2021-12-28 09:04:53,1m - 6.346s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-12-28 09:03:47,2021-12-28 09:04:02,14.521s,PASSED
"callTestCase(findTestCase(""Mobile/Page/News/News""), [""tab"":""stocknews""], CONTINUE_ON_FAILURE)",,,,2021-12-28 09:04:02,2021-12-28 09:04:43,41.292s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-12-28 09:04:43,2021-12-28 09:04:53,10.304s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/News/003 - News Fund,,,,2021-12-28 09:04:53,2021-12-28 09:05:57,1m - 3.105s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-12-28 09:04:54,2021-12-28 09:05:07,13.550s,PASSED
"callTestCase(findTestCase(""Mobile/Page/News/News""), [""tab"":""fundnews""], CONTINUE_ON_FAILURE)",,,,2021-12-28 09:05:07,2021-12-28 09:05:46,38.655s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-12-28 09:05:46,2021-12-28 09:05:57,10.666s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/News/004 - Bond News,,,,2021-12-28 09:05:57,2021-12-28 09:07:00,1m - 3.025s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-12-28 09:05:57,2021-12-28 09:06:11,14.064s,PASSED
"callTestCase(findTestCase(""Mobile/Page/News/News""), [""tab"":""bondnews""], CONTINUE_ON_FAILURE)",,,,2021-12-28 09:06:11,2021-12-28 09:06:49,38.254s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-12-28 09:06:49,2021-12-28 09:07:00,10.374s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/News/005 - Macro News,,,,2021-12-28 09:07:00,2021-12-28 09:08:06,1m - 6.702s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-12-28 09:07:00,2021-12-28 09:07:15,14.988s,PASSED
"callTestCase(findTestCase(""Mobile/Page/News/News""), [""tab"":""macronews""], CONTINUE_ON_FAILURE)",,,,2021-12-28 09:07:15,2021-12-28 09:07:56,41.173s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-12-28 09:07:56,2021-12-28 09:08:06,10.283s,PASSED
