Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
login,,,,2021-12-29 10:11:01,2021-12-29 10:12:38,1m - 37.154s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Login/001. Login dengan username,,,,2021-12-29 10:11:01,2021-12-29 10:12:38,1m - 36.360s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-12-29 10:11:02,2021-12-29 10:11:22,20.402s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Login/Login""), [:], CONTINUE_ON_FAILURE)",,,,2021-12-29 10:11:22,2021-12-29 10:12:26,1m - 4.047s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-12-29 10:12:26,2021-12-29 10:12:38,11.571s,PASSED
