Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Transaction,,,,2021-11-11 07:50:57,2021-11-11 08:10:23,19m - 26.100s,FAILED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/001 - Melihat daftar Transaction,,,,2021-11-11 07:50:58,2021-11-11 07:51:49,51.562s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-11 07:50:58,2021-11-11 07:51:17,18.768s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""none"", ""action"":""none""], CONTINUE_ON_FAILURE)",,,,2021-11-11 07:51:17,2021-11-11 07:51:38,21.353s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-11 07:51:38,2021-11-11 07:51:49,11.075s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/002 - Melihat Transaction berdasarkan ketegori On Process dan Subcription,,,,2021-11-11 07:51:49,2021-11-11 07:52:35,45.578s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-11 07:51:50,2021-11-11 07:52:02,12.412s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""subscription"", ""action"":""none""], CONTINUE_ON_FAILURE)",,,,2021-11-11 07:52:02,2021-11-11 07:52:24,21.849s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Terminate App""), [:], STOP_ON_FAILURE)",,,,2021-11-11 07:52:24,2021-11-11 07:52:35,10.601s,PASSED
,,,,,,,
Test Cases/Mobile/Scenario/Transaction/003 - Melihat Transaction berdasarkan ketegori On Process dan Redemption,,,,2021-11-11 07:52:35,2021-11-11 07:53:21,45.999s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Run App/Run App byID""), [:], STOP_ON_FAILURE)",,,,2021-11-11 07:52:35,2021-11-11 07:52:48,12.557s,PASSED
"callTestCase(findTestCase(""Mobile/Page/Transaction/Transaction""), [""page"":""onprocess"", ""tab"":""redemption"", ""action"":""none""], CONTINUE_ON_FAILURE)",,,,2021-11-11 07:52:48,2021-11-11 07:53:11,22.477s,PASSED
